Hora,Precio
1579946400,48.42
1579950000,48.81
1579953600,49.87
1579957200,49.87
1579960800,49.51
1579964400,46.61
1579968000,45.98
1579971600,47.84
1579975200,51.02
1579978800,52.98
1579982400,53.7
1579986000,53.68
1579989600,50.52
1579993200,49.02
1579996800,48.0
1580000400,45.09
1580004000,43.9
1580007600,43.9
1580011200,38.0
1580014800,37.8
1580018400,36.6
1580022000,34.1
1580025600,34.1
1580029200,37.2
1580032800,40.12
1580036400,41.35
1580040000,41.86
1580043600,38.23
1580047200,36.03
1580050800,34.56
1580054400,33.43
1580058000,39.99
1580061600,42.0
1580065200,44.43
1580068800,46.03
1580072400,45.05
1580076000,41.82
1580079600,36.6
1580083200,35.3
1580086800,33.28
1580090400,32.0
1580094000,31.6
1580097600,31.6
1580101200,32.11
1580104800,34.7
1580108400,42.2
1580112000,45.73
1580115600,45.5
1580119200,44.68
1580122800,43.19
1580126400,42.91
1580130000,41.91
1580133600,39.87
1580137200,38.99
1580140800,40.01
1580144400,42.5
1580148000,45.46
1580151600,47.12
1580155200,43.72
1580158800,40.25
1580162400,36.53
1580166000,33.01
1580169600,27.79
1580173200,26.84
1580176800,25.64
1580180400,24.99
1580184000,25.0
1580187600,26.32
1580191200,31.3
1580194800,41.94
1580198400,44.94
1580202000,44.33
1580205600,42.98
1580209200,42.18
1580212800,41.89
1580216400,40.01
1580220000,38.01
1580223600,38.51
1580227200,40.01
1580230800,41.89
1580234400,44.0
1580238000,48.47
1580241600,51.0
1580245200,47.26
1580248800,44.94
1580252400,43.05
1580256000,42.33
1580259600,31.6
1580263200,31.2
1580266800,30.0
1580270400,29.99
1580274000,31.28
1580277600,35.0
1580281200,42.03
1580284800,44.72
1580288400,44.01
1580292000,43.41
1580295600,42.71
1580299200,41.45
1580302800,41.94
1580306400,39.77
1580310000,38.11
1580313600,39.02
1580317200,42.79
1580320800,45.01
1580324400,45.1
1580328000,46.47
1580331600,45.05
1580335200,43.03
1580338800,38.49
1580342400,31.9
1580346000,31.0
1580349600,26.9
1580353200,26.2
1580356800,25.9
1580360400,27.01
1580364000,33.15
1580367600,44.27
1580371200,45.17
1580374800,45.29
1580378400,44.1
1580382000,43.04
1580385600,41.62
1580389200,40.08
1580392800,37.53
1580396400,35.51
1580400000,37.38
1580403600,39.7
1580407200,43.01
1580410800,43.32
1580414400,45.01
1580418000,43.23
1580421600,43.01
1580425200,37.44
1580428800,35.0
1580432400,30.61
1580436000,28.95
1580439600,27.0
1580443200,27.11
1580446800,30.0
1580450400,32.94
1580454000,40.05
1580457600,42.63
1580461200,43.2
1580464800,43.2
1580468400,42.63
1580472000,40.07
1580475600,39.91
1580479200,39.91
1580482800,38.27
1580486400,38.77
1580490000,40.1
1580493600,41.02
1580497200,41.89
1580500800,41.6
1580504400,40.03
1580508000,37.1
1580511600,31.6
1580515200,26.03
1580518800,24.91
1580522400,22.0
1580526000,20.5
1580529600,18.69
1580533200,20.83
1580536800,23.6
1580540400,25.51
1580544000,25.99
1580547600,30.1
1580551200,32.21
1580554800,32.21
1580558400,30.0
1580562000,29.1
1580565600,27.8
1580569200,26.13
1580572800,28.27
1580576400,30.03
1580580000,36.63
1580583600,39.63
1580587200,40.1
1580590800,39.83
1580594400,38.25
1580598000,33.21
1580601600,30.37
1580605200,24.91
1580608800,19.5
1580612400,14.71
1580616000,11.0
1580619600,14.0
1580623200,20.45
1580626800,21.52
1580630400,22.0
1580634000,25.51
1580637600,28.03
1580641200,29.23
1580644800,28.03
1580648400,27.51
1580652000,27.0
1580655600,23.49
1580659200,25.01
1580662800,29.97
1580666400,35.02
1580670000,42.61
1580673600,45.19
1580677200,45.17
1580680800,42.02
1580684400,36.08
1580688000,39.2
1580691600,30.0
1580695200,27.0
1580698800,26.49
1580702400,27.0
1580706000,30.0
1580709600,39.2
1580713200,42.61
1580716800,45.13
1580720400,44.61
1580724000,43.62
1580727600,43.61
1580731200,42.83
1580734800,42.47
1580738400,42.14
1580742000,42.03
1580745600,42.27
1580749200,42.71
1580752800,44.57
1580756400,49.98
1580760000,50.77
1580763600,50.0
1580767200,44.99
1580770800,42.61
1580774400,41.01
1580778000,35.91
1580781600,32.19
1580785200,30.8
1580788800,30.23
1580792400,30.53
1580796000,37.91
1580799600,42.25
1580803200,43.5
1580806800,43.17
1580810400,42.27
1580814000,41.07
1580817600,40.07
1580821200,38.0
1580824800,33.01
1580828400,30.53
1580832000,33.01
1580835600,39.92
1580839200,41.3
1580842800,42.45
1580846400,42.83
1580850000,42.25
1580853600,40.01
1580857200,33.5
1580860800,27.1
1580864400,25.0
1580868000,24.43
1580871600,23.63
1580875200,24.83
1580878800,26.62
1580882400,35.0
1580886000,41.14
1580889600,43.5
1580893200,42.14
1580896800,41.37
1580900400,40.0
1580904000,37.07
1580907600,36.39
1580911200,35.17
1580914800,37.13
1580918400,40.25
1580922000,42.19
1580925600,45.38
1580929200,45.66
1580932800,45.01
1580936400,43.51
1580940000,40.82
1580943600,40.34
1580947200,35.0
1580950800,30.31
1580954400,28.15
1580958000,26.95
1580961600,26.0
1580965200,28.0
1580968800,33.0
1580972400,43.15
1580976000,44.51
1580979600,44.8
1580983200,42.38
1580986800,40.81
1580990400,39.25
1580994000,38.01
1580997600,37.94
1581001200,38.06
1581004800,39.09
1581008400,42.51
1581012000,46.83
1581015600,47.21
1581019200,45.95
1581022800,45.47
1581026400,42.71
1581030000,41.21
1581033600,41.21
1581037200,37.05
1581040800,32.19
1581044400,30.55
1581048000,30.55
1581051600,35.55
1581055200,40.09
1581058800,44.8
1581062400,48.11
1581066000,47.0
1581069600,43.01
1581073200,41.75
1581076800,40.5
1581080400,38.88
1581084000,37.7
1581087600,36.55
1581091200,37.51
1581094800,40.0
1581098400,42.08
1581102000,44.0
1581105600,44.01
1581109200,43.27
1581112800,41.75
1581116400,38.84
1581120000,41.03
1581123600,40.0
1581127200,37.01
1581130800,34.69
1581134400,32.75
1581138000,33.3
1581141600,36.08
1581145200,35.0
1581148800,38.36
1581152400,40.13
1581156000,41.53
1581159600,41.07
1581163200,40.13
1581166800,40.38
1581170400,39.5
1581174000,38.4
1581177600,38.3
1581181200,40.0
1581184800,41.3
1581188400,43.01
1581192000,43.28
1581195600,43.01
1581199200,40.46
1581202800,38.59
1581206400,33.56
1581210000,30.76
1581213600,30.0
1581217200,27.8
1581220800,29.1
1581224400,29.1
1581228000,29.1
1581231600,29.1
1581235200,29.5
1581238800,32.1
1581242400,32.1
1581246000,30.5
1581249600,29.1
1581253200,29.5
1581256800,29.1
1581260400,25.01
1581264000,23.6
1581267600,25.2
1581271200,29.1
1581274800,34.05
1581278400,37.05
1581282000,36.3
1581285600,32.1
1581289200,29.1
1581292800,27.5
1581296400,25.31
1581300000,17.9
1581303600,16.0
1581307200,16.0
1581310800,24.0
1581314400,28.5
1581318000,36.1
1581321600,36.59
1581325200,37.2
1581328800,34.51
1581332400,33.16
1581336000,32.51
1581339600,30.0
1581343200,29.01
1581346800,29.15
1581350400,29.3
1581354000,33.6
1581357600,37.3
1581361200,44.6
1581364800,48.05
1581368400,46.01
1581372000,37.61
1581375600,33.6
1581379200,40.68
1581382800,40.0
1581386400,37.0
1581390000,37.05
1581393600,37.58
1581397200,40.2
1581400800,41.5
1581404400,42.26
1581408000,44.01
1581411600,44.1
1581415200,43.04
1581418800,41.89
1581422400,41.69
1581426000,41.69
1581429600,40.95
1581433200,40.95
1581436800,41.01
1581440400,41.5
1581444000,43.04
1581447600,47.51
1581451200,49.15
1581454800,47.98
1581458400,42.0
1581462000,40.95
1581465600,44.23
1581469200,43.01
1581472800,43.38
1581476400,42.78
1581480000,42.62
1581483600,42.43
1581487200,42.88
1581490800,44.62
1581494400,46.96
1581498000,48.05
1581501600,47.27
1581505200,46.46
1581508800,45.65
1581512400,45.45
1581516000,43.98
1581519600,43.38
1581523200,43.0
1581526800,43.39
1581530400,44.23
1581534000,46.0
1581537600,46.46
1581541200,44.68
1581544800,42.42
1581548400,39.46
1581552000,33.97
1581555600,35.0
1581559200,31.19
1581562800,31.11
1581566400,30.65
1581570000,31.19
1581573600,35.92
1581577200,39.61
1581580800,40.01
1581584400,41.35
1581588000,40.51
1581591600,39.95
1581595200,39.01
1581598800,38.39
1581602400,36.07
1581606000,36.31
1581609600,38.01
1581613200,39.56
1581616800,41.51
1581620400,45.45
1581624000,46.46
1581627600,45.95
1581631200,41.01
1581634800,39.31
1581638400,40.01
1581642000,40.2
1581645600,40.61
1581649200,40.2
1581652800,38.55
1581656400,40.61
1581660000,42.15
1581663600,42.6
1581667200,45.66
1581670800,45.05
1581674400,43.0
1581678000,41.14
1581681600,39.02
1581685200,40.13
1581688800,37.8
1581692400,37.23
1581696000,38.51
1581699600,40.0
1581703200,42.62
1581706800,46.6
1581710400,47.43
1581714000,46.5
1581717600,43.17
1581721200,43.0
1581724800,41.35
1581728400,38.85
1581732000,36.01
1581735600,33.37
1581739200,36.01
1581742800,36.49
1581746400,36.49
1581750000,37.58
1581753600,37.58
1581757200,39.55
1581760800,38.5
1581764400,35.45
1581768000,30.76
1581771600,30.61
1581775200,29.1
1581778800,27.5
1581782400,27.5
1581786000,30.11
1581789600,36.31
1581793200,39.55
1581796800,39.55
1581800400,38.51
1581804000,36.79
1581807600,30.61
1581811200,28.0
1581814800,26.65
1581818400,25.0
1581822000,25.0
1581825600,21.99
1581829200,21.99
1581832800,24.03
1581836400,25.0
1581840000,25.49
1581843600,26.1
1581847200,26.49
1581850800,23.0
1581854400,18.15
1581858000,16.51
1581861600,18.55
1581865200,5.95
1581868800,5.1
1581872400,19.75
1581876000,26.8
1581879600,36.14
1581883200,37.58
1581886800,37.69
1581890400,36.49
1581894000,30.01
1581897600,31.69
1581901200,28.5
1581904800,28.0
1581908400,27.0
1581912000,27.0
1581915600,28.03
1581919200,35.6
1581922800,39.4
1581926400,42.2
1581930000,41.14
1581933600,40.2
1581937200,38.01
1581940800,37.39
1581944400,36.91
1581948000,35.78
1581951600,34.11
1581955200,35.77
1581958800,36.79
1581962400,36.79
1581966000,41.01
1581969600,43.4
1581973200,42.6
1581976800,38.1
1581980400,37.58
1581984000,34.19
1581987600,31.7
1581991200,34.35
1581994800,33.38
1581998400,31.7
1582002000,33.5
1582005600,31.69
1582009200,38.0
1582012800,41.55
1582016400,41.55
1582020000,41.55
1582023600,39.02
1582027200,40.0
1582030800,41.17
1582034400,39.0
1582038000,39.8
1582041600,39.52
1582045200,39.79
1582048800,41.55
1582052400,42.06
1582056000,43.5
1582059600,41.69
1582063200,39.8
1582066800,37.47
1582070400,41.56
1582074000,40.0
1582077600,37.58
1582081200,37.58
1582084800,37.58
1582088400,40.0
1582092000,42.01
1582095600,43.51
1582099200,43.15
1582102800,43.35
1582106400,43.02
1582110000,42.77
1582113600,42.35
1582117200,42.69
1582120800,42.01
1582124400,42.57
1582128000,42.77
1582131600,42.81
1582135200,44.65
1582138800,48.01
1582142400,50.33
1582146000,47.75
1582149600,44.55
1582153200,43.52
1582156800,43.01
1582160400,41.06
1582164000,40.2
1582167600,37.99
1582171200,37.22
1582174800,39.01
1582178400,39.06
1582182000,42.37
1582185600,44.81
1582189200,44.81
1582192800,43.69
1582196400,42.37
1582200000,42.77
1582203600,42.36
1582207200,42.01
1582210800,42.07
1582214400,42.77
1582218000,43.69
1582221600,44.65
1582225200,47.3
1582228800,47.66
1582232400,45.01
1582236000,43.61
1582239600,41.19
1582243200,33.18
1582246800,31.5
1582250400,30.19
1582254000,29.95
1582257600,30.0
1582261200,31.51
1582264800,35.75
1582268400,40.25
1582272000,40.75
1582275600,41.66
1582279200,41.0
1582282800,40.75
1582286400,39.75
1582290000,39.25
1582293600,38.62
1582297200,38.43
1582300800,38.62
1582304400,41.0
1582308000,44.51
1582311600,49.08
1582315200,50.24
1582318800,48.84
1582322400,45.5
1582326000,42.55
1582329600,42.02
1582333200,40.12
1582336800,38.35
1582340400,38.5
1582344000,38.35
1582347600,38.51
1582351200,37.29
1582354800,38.1
1582358400,39.1
1582362000,39.42
1582365600,39.96
1582369200,39.0
1582372800,38.01
1582376400,37.85
1582380000,37.47
1582383600,36.85
1582387200,36.85
1582390800,37.9
1582394400,39.59
1582398000,44.51
1582401600,46.5
1582405200,45.01
1582408800,42.6
1582412400,41.5
1582416000,38.01
1582419600,38.01
1582423200,36.69
1582426800,35.75
1582430400,35.48
1582434000,35.25
1582437600,35.0
1582441200,35.0
1582444800,33.62
1582448400,32.51
1582452000,32.05
1582455600,31.15
1582459200,31.85
1582462800,32.05
1582466400,31.15
1582470000,30.15
1582473600,30.01
1582477200,32.15
1582480800,37.51
1582484400,45.5
1582488000,48.38
1582491600,48.36
1582495200,47.01
1582498800,42.8
1582502400,42.07
1582506000,40.51
1582509600,40.63
1582513200,39.88
1582516800,39.46
1582520400,39.38
1582524000,41.88
1582527600,45.44
1582531200,47.2
1582534800,46.02
1582538400,43.53
1582542000,42.11
1582545600,41.29
1582549200,39.63
1582552800,39.63
1582556400,37.72
1582560000,39.33
1582563600,40.63
1582567200,41.8
1582570800,44.73
1582574400,46.26
1582578000,44.0
1582581600,40.63
1582585200,35.0
1582588800,33.13
1582592400,31.75
1582596000,29.4
1582599600,28.03
1582603200,25.97
1582606800,26.47
1582610400,29.55
1582614000,32.77
1582617600,37.0
1582621200,38.1
1582624800,33.77
1582628400,34.63
1582632000,33.35
1582635600,33.13
1582639200,29.61
1582642800,28.3
1582646400,27.0
1582650000,29.71
1582653600,36.02
1582657200,39.94
1582660800,41.82
1582664400,40.68
1582668000,33.68
1582671600,33.01
1582675200,27.55
1582678800,25.9
1582682400,24.9
1582686000,24.48
1582689600,24.48
1582693200,25.01
1582696800,31.24
1582700400,34.54
1582704000,37.64
1582707600,37.01
1582711200,34.02
1582714800,33.13
1582718400,32.1
1582722000,30.45
1582725600,28.14
1582729200,27.61
1582732800,28.21
1582736400,30.82
1582740000,35.71
1582743600,42.17
1582747200,41.75
1582750800,41.31
1582754400,35.51
1582758000,33.68
1582761600,32.07
1582765200,28.54
1582768800,27.04
1582772400,25.17
1582776000,25.45
1582779600,28.81
1582783200,33.0
1582786800,34.63
1582790400,35.01
1582794000,34.67
1582797600,33.37
1582801200,32.0
1582804800,30.0
1582808400,25.58
1582812000,22.0
1582815600,20.87
1582819200,23.07
1582822800,28.88
1582826400,33.13
1582830000,41.23
1582833600,39.13
1582837200,35.68
1582840800,33.77
1582844400,31.77
1582848000,30.0
1582851600,30.88
1582855200,30.01
1582858800,30.88
1582862400,32.44
1582866000,32.14
1582869600,35.01
1582873200,40.74
1582876800,43.88
1582880400,40.12
1582884000,37.81
1582887600,37.2
1582891200,35.71
1582894800,35.01
1582898400,30.95
1582902000,31.03
1582905600,31.51
1582909200,33.38
1582912800,34.51
1582916400,35.34
1582920000,34.94
1582923600,34.97
1582927200,29.01
1582930800,26.5
1582934400,20.01
1582938000,16.75
1582941600,13.71
1582945200,12.0
1582948800,9.6
1582952400,9.04
1582956000,10.6
1582959600,14.21
1582963200,14.91
1582966800,17.0
1582970400,16.75
1582974000,16.5
1582977600,16.75
1582981200,15.99
1582984800,15.0
1582988400,14.75
1582992000,15.0
1582995600,19.36
1582999200,20.81
1583002800,24.03
1583006400,22.35
1583010000,21.86
1583013600,21.0
1583017200,20.3
1583020800,16.99
1583024400,13.8
1583028000,13.53
1583031600,7.7
1583035200,5.64
1583038800,5.67
1583042400,9.29
1583046000,10.25
1583049600,10.16
1583053200,12.57
1583056800,13.8
1583060400,13.3
1583064000,14.0
1583067600,11.0
1583071200,9.97
1583074800,9.07
1583078400,12.0
1583082000,14.0
1583085600,18.15
1583089200,22.48
1583092800,28.0
1583096400,26.1
1583100000,23.49
1583103600,20.3
1583107200,20.0
1583110800,16.0
1583114400,10.15
1583118000,9.68
1583121600,9.25
1583125200,9.98
1583128800,17.5
1583132400,23.0
1583136000,24.49
1583139600,25.0
1583143200,24.0
1583146800,23.0
1583150400,22.98
1583154000,21.26
1583157600,18.15
1583161200,17.39
1583164800,17.5
1583168400,22.98
1583172000,24.49
1583175600,36.01
1583179200,37.75
1583182800,35.04
1583186400,30.88
1583190000,28.97
1583193600,25.35
1583197200,23.5
1583200800,21.0
1583204400,19.96
1583208000,18.96
1583211600,19.96
1583215200,23.5
1583218800,26.9
1583222400,27.9
1583226000,28.6
1583229600,26.9
1583233200,25.48
1583236800,25.0
1583240400,24.13
1583244000,23.0
1583247600,22.98
1583251200,23.03
1583254800,24.15
1583258400,26.0
1583262000,35.53
1583265600,40.2
1583269200,38.19
1583272800,30.05
1583276400,27.15
1583280000,30.1
1583283600,26.07
1583287200,24.57
1583290800,23.57
1583294400,23.57
1583298000,25.0
1583301600,30.85
1583305200,35.1
1583308800,36.07
1583312400,37.64
1583316000,36.72
1583319600,34.95
1583323200,34.92
1583326800,34.05
1583330400,32.07
1583334000,31.1
1583337600,32.07
1583341200,33.05
1583344800,33.2
1583348400,41.02
1583352000,43.58
1583355600,37.53
1583359200,33.78
1583362800,31.82
1583366400,27.85
1583370000,24.8
1583373600,22.05
1583377200,22.05
1583380800,21.41
1583384400,22.0
1583388000,23.8
1583391600,26.3
1583395200,28.51
1583398800,28.95
1583402400,28.35
1583406000,26.0
1583409600,25.3
1583413200,24.3
1583416800,22.05
1583420400,21.99
1583424000,21.9
1583427600,23.03
1583431200,24.35
1583434800,28.35
1583438400,30.24
1583442000,27.85
1583445600,26.9
1583449200,25.3
1583452800,21.7
1583456400,20.0
1583460000,17.08
1583463600,16.0
1583467200,15.0
1583470800,18.0
1583474400,21.7
1583478000,25.0
1583481600,25.8
1583485200,25.27
1583488800,22.32
1583492400,19.99
1583496000,17.0
1583499600,16.3
1583503200,12.61
1583506800,9.56
1583510400,13.74
1583514000,18.5
1583517600,23.03
1583521200,29.49
1583524800,35.46
1583528400,31.71
1583532000,30.5
1583535600,28.51
1583539200,29.1
1583542800,25.5
1583546400,24.51
1583550000,24.03
1583553600,24.0
1583557200,24.03
1583560800,25.3
1583564400,25.8
1583568000,26.0
1583571600,28.06
1583575200,28.25
1583578800,26.0
1583582400,25.3
1583586000,25.06
1583589600,24.94
1583593200,25.0
1583596800,25.03
1583600400,27.02
1583604000,31.01
1583607600,37.61
1583611200,35.0
1583614800,34.7
1583618400,33.53
1583622000,30.79
1583625600,31.5
1583629200,25.5
1583632800,25.0
1583636400,24.4
1583640000,24.4
1583643600,24.4
1583647200,25.0
1583650800,24.84
1583654400,24.59
1583658000,25.0
1583661600,25.0
1583665200,25.0
1583668800,24.0
1583672400,24.0
1583676000,24.4
1583679600,23.0
1583683200,22.9
1583686800,25.71
1583690400,31.97
1583694000,34.86
1583697600,34.02
1583701200,33.17
1583704800,31.99
1583708400,30.41
1583712000,25.8
1583715600,25.0
1583719200,25.09
1583722800,24.77
1583726400,24.47
1583730000,25.3
1583733600,28.01
1583737200,35.5
1583740800,37.68
1583744400,37.64
1583748000,35.5
1583751600,34.54
1583755200,33.48
1583758800,35.04
1583762400,33.53
1583766000,32.02
1583769600,32.09
1583773200,33.64
1583776800,35.17
1583780400,39.09
1583784000,40.5
1583787600,37.64
1583791200,35.04
1583794800,33.99
1583798400,28.6
1583802000,28.1
1583805600,25.8
1583809200,25.5
1583812800,25.5
1583816400,27.55
1583820000,29.5
1583823600,35.68
1583827200,37.84
1583830800,38.51
1583834400,37.27
1583838000,36.84
1583841600,37.1
1583845200,36.84
1583848800,35.02
1583852400,35.01
1583856000,35.0
1583859600,36.56
1583863200,37.05
1583866800,40.34
1583870400,44.5
1583874000,40.6
1583877600,38.15
1583881200,36.16
1583884800,37.55
1583888400,37.21
1583892000,36.84
1583895600,36.84
1583899200,36.84
1583902800,37.52
1583906400,38.37
1583910000,40.05
1583913600,39.46
1583917200,39.0
1583920800,37.84
1583924400,37.55
1583928000,37.52
1583931600,36.84
1583935200,36.19
1583938800,36.21
1583942400,36.39
1583946000,37.21
1583949600,37.87
1583953200,43.05
1583956800,48.28
1583960400,45.0
1583964000,38.87
1583967600,38.71
1583971200,38.88
1583974800,38.17
1583978400,37.77
1583982000,37.54
1583985600,37.54
1583989200,37.77
1583992800,38.42
1583996400,41.18
1584000000,41.58
1584003600,41.52
1584007200,40.51
1584010800,39.51
1584014400,39.51
1584018000,39.01
1584021600,38.17
1584025200,38.07
1584028800,37.69
1584032400,37.69
1584036000,37.69
1584039600,39.63
1584043200,40.01
1584046800,38.88
1584050400,37.69
1584054000,36.38
1584057600,26.3
1584061200,22.81
1584064800,22.89
1584068400,24.09
1584072000,24.06
1584075600,25.0
1584079200,29.62
1584082800,32.07
1584086400,34.88
1584090000,36.12
1584093600,37.11
1584097200,37.17
1584100800,37.53
1584104400,37.58
1584108000,37.17
1584111600,37.17
1584115200,37.17
1584118800,37.58
1584122400,38.17
1584126000,42.5
1584129600,41.53
1584133200,40.07
1584136800,39.01
1584140400,38.1
1584144000,37.33
1584147600,37.17
1584151200,36.09
1584154800,35.24
1584158400,35.02
1584162000,34.99
1584165600,34.41
1584169200,33.56
1584172800,34.83
1584176400,34.94
1584180000,35.01
1584183600,34.83
1584187200,34.41
1584190800,34.83
1584194400,34.41
1584198000,31.51
1584201600,30.07
1584205200,31.34
1584208800,37.17
1584212400,38.53
1584216000,40.61
1584219600,40.67
1584223200,38.91
1584226800,38.31
1584230400,37.68
1584234000,35.01
1584237600,30.01
1584241200,27.8
1584244800,27.8
1584248400,27.4
1584252000,27.5
1584255600,27.1
1584259200,25.89
1584262800,26.87
1584266400,27.1
1584270000,25.78
1584273600,24.43
1584277200,23.0
1584280800,20.9
1584284400,14.0
1584288000,14.0
1584291600,19.5
1584295200,26.0
1584298800,32.08
1584302400,33.01
1584306000,33.01
1584309600,30.18
1584313200,27.19
1584316800,22.9
1584320400,20.23
1584324000,20.17
1584327600,20.0
1584331200,19.92
1584334800,22.4
1584338400,25.88
1584342000,32.17
1584345600,32.69
1584349200,32.17
1584352800,28.0
1584356400,25.88
1584360000,24.83
1584363600,25.0
1584367200,25.23
1584370800,25.5
1584374400,25.0
1584378000,25.5
1584381600,25.91
1584385200,33.31
1584388800,37.03
1584392400,35.0
1584396000,33.51
1584399600,30.24
1584403200,24.2
1584406800,22.99
1584410400,22.16
1584414000,21.8
1584417600,21.8
1584421200,22.94
1584424800,24.2
1584428400,30.01
1584432000,32.33
1584435600,31.37
1584439200,29.32
1584442800,28.48
1584446400,25.59
1584450000,25.0
1584453600,24.51
1584457200,24.02
1584460800,26.09
1584464400,30.04
1584468000,32.94
1584471600,38.23
1584475200,39.43
1584478800,37.31
1584482400,35.0
1584486000,32.5
1584489600,30.87
1584493200,24.0
1584496800,23.69
1584500400,23.69
1584504000,23.69
1584507600,23.9
1584511200,24.69
1584514800,30.59
1584518400,31.48
1584522000,31.48
1584525600,31.24
1584529200,31.27
1584532800,31.48
1584536400,31.48
1584540000,31.3
1584543600,31.0
1584547200,30.87
1584550800,31.27
1584554400,32.94
1584558000,40.38
1584561600,40.01
1584565200,37.71
1584568800,35.12
1584572400,32.48
1584576000,29.22
1584579600,28.29
1584583200,28.87
1584586800,28.79
1584590400,28.51
1584594000,29.29
1584597600,30.25
1584601200,31.57
1584604800,32.06
1584608400,29.75
1584612000,29.01
1584615600,29.65
1584619200,29.75
1584622800,29.79
1584626400,29.79
1584630000,30.0
1584633600,29.75
1584637200,30.0
1584640800,29.75
1584644400,33.64
1584648000,36.42
1584651600,35.16
1584655200,32.11
1584658800,28.79
1584662400,28.12
1584666000,25.0
1584669600,24.19
1584673200,24.09
1584676800,24.19
1584680400,24.2
1584684000,24.09
1584687600,24.19
1584691200,28.01
1584694800,29.04
1584698400,29.04
1584702000,29.77
1584705600,30.54
1584709200,30.79
1584712800,29.78
1584716400,29.01
1584720000,28.51
1584723600,28.01
1584727200,29.01
1584730800,30.54
1584734400,35.03
1584738000,33.03
1584741600,29.54
1584745200,26.21
1584748800,25.51
1584752400,22.54
1584756000,25.51
1584759600,25.51
1584763200,26.01
1584766800,26.01
1584770400,27.0
1584774000,23.99
1584777600,26.04
1584781200,27.85
1584784800,27.51
1584788400,27.58
1584792000,27.6
1584795600,28.0
1584799200,27.8
1584802800,27.6
1584806400,27.5
1584810000,27.5
1584813600,28.0
1584817200,30.01
1584820800,34.83
1584824400,34.57
1584828000,31.22
1584831600,28.0
1584835200,28.11
1584838800,27.2
1584842400,27.05
1584846000,27.11
1584849600,27.1
1584853200,27.11
1584856800,27.55
1584860400,26.0
1584864000,24.03
1584867600,26.08
1584871200,27.55
1584874800,28.3
1584878400,27.61
1584882000,28.7
1584885600,27.85
1584889200,26.61
1584892800,24.51
1584896400,23.5
1584900000,27.05
1584903600,30.23
1584907200,32.57
1584910800,31.82
1584914400,30.01
1584918000,27.05
1584921600,30.14
1584925200,27.89
1584928800,25.0
1584932400,24.53
1584936000,24.09
1584939600,25.0
1584943200,28.64
1584946800,30.94
1584950400,31.05
1584954000,31.51
1584957600,31.32
1584961200,31.09
1584964800,31.32
1584968400,31.59
1584972000,30.78
1584975600,29.14
1584979200,27.9
1584982800,26.23
1584986400,27.51
1584990000,33.14
1584993600,33.99
1584997200,32.05
1585000800,28.71
1585004400,23.5
1585008000,23.4
1585011600,21.49
1585015200,21.24
1585018800,20.9
1585022400,20.74
1585026000,21.24
1585029600,23.63
1585033200,25.88
1585036800,27.51
1585040400,29.6
1585044000,28.84
1585047600,29.39
1585051200,29.84
1585054800,31.05
1585058400,29.85
1585062000,28.09
1585065600,27.51
1585069200,27.72
1585072800,27.51
1585076400,33.78
1585080000,34.06
1585083600,33.6
1585087200,31.05
1585090800,30.03
1585094400,32.8
1585098000,32.22
1585101600,31.1
1585105200,31.1
1585108800,31.1
1585112400,31.55
1585116000,32.72
1585119600,32.05
1585123200,32.05
1585126800,31.62
1585130400,31.32
1585134000,31.1
1585137600,31.95
1585141200,32.47
1585144800,31.6
1585148400,30.12
1585152000,28.51
1585155600,28.79
1585159200,30.01
1585162800,34.48
1585166400,33.78
1585170000,33.22
1585173600,32.47
1585177200,30.02
1585180800,28.01
1585184400,21.0
1585188000,20.46
1585191600,19.9
1585195200,19.6
1585198800,19.8
1585202400,22.2
1585206000,25.53
1585209600,25.0
1585213200,21.32
1585216800,19.5
1585220400,19.5
1585224000,19.5
1585227600,19.5
1585231200,16.82
1585234800,18.19
1585238400,18.9
1585242000,19.5
1585245600,21.33
1585249200,32.46
1585252800,30.21
1585256400,31.0
1585260000,30.02
1585263600,28.51
1585267200,22.49
1585270800,19.0
1585274400,18.54
1585278000,18.25
1585281600,18.5
1585285200,20.6
1585288800,24.65
1585292400,26.95
1585296000,25.91
1585299600,22.67
1585303200,22.0
1585306800,25.23
1585310400,27.23
1585314000,27.75
1585317600,27.51
1585321200,27.2
1585324800,25.92
1585328400,26.56
1585332000,28.0
1585335600,30.0
1585339200,30.75
1585342800,30.5
1585346400,29.51
1585350000,26.01
1585353600,28.85
1585357200,27.75
1585360800,26.1
1585364400,25.0
1585368000,24.0
1585371600,24.9
1585375200,26.51
1585378800,24.0
1585382400,25.0
1585386000,26.0
1585389600,27.11
1585393200,27.75
1585396800,28.85
1585400400,29.95
1585404000,30.01
1585407600,29.5
1585411200,28.5
1585414800,28.85
1585418400,29.9
1585422000,30.01
1585425600,31.48
1585429200,31.12
1585432800,30.05
1585436400,29.4
1585440000,27.13
1585443600,23.77
1585450800,18.84
1585454400,18.0
1585458000,18.0
1585461600,18.84
1585465200,18.84
1585468800,17.8
1585472400,17.4
1585476000,17.55
1585479600,18.0
1585483200,19.5
1585486800,23.35
1585490400,24.0
1585494000,18.0
1585497600,15.82
1585501200,15.0
1585504800,14.0
1585508400,16.99
1585512000,17.9
1585515600,26.1
1585519200,20.14
1585522800,20.59
1585526400,17.0
1585530000,15.8
1585533600,15.25
1585537200,14.0
1585540800,13.25
